name,entry_id,icsd_id,composition_generic,unit_cell,sites
TeRhCl,24840,405714,ABC,"[[0.0, 3.71732, 0.0], [3.246754, 0.0, -5.929459], [-6.653168, -1.858661, -0.041635]]","['Cl @ 0.151 0.9 0.303', 'Cl @ 0.421 0.832 0.842', 'Rh @ 0.536 0.619 0.0712', 'Rh @ 0.0372 0.113 0.0743', 'Te @ 0.649 0.396 0.299', 'Te @ 0.923 0.336 0.847']"
Bi3Se4,3896,20386,A3B4,"[[-2.148387, 3.721116, 0.0], [-4.296774, 0.0, 0.0], [0.0, -2.480744, 13.11113]]","['Bi @ 0 0 0', 'Bi @ 0.856 0.572 0.284', 'Bi @ 0.144 0.428 0.716', 'Se @ 0.419 0.29 0.129', 'Se @ 0.262 0.869 0.393', 'Se @ 0.738 0.131 0.607', 'Se @ 0.581 0.71 0.871']"
YbIn2Au,25202,410436,ABC2,"[[4.588232, 0.0, 0.0], [2.294116, 5.388639, 0.0], [0.0, 0.0, 7.645719]]","['Au @ 0.211 0.579 0.25', 'Au @ 0.789 0.421 0.75', 'In @ 0.634 0.732 0.0498', 'In @ 0.634 0.732 0.45', 'In @ 0.366 0.268 0.55', 'In @ 0.366 0.268 0.95', 'Yb @ 0.924 0.151 0.25', 'Yb @ 0.0757 0.849 0.75']"
VIr,21507,169393,AB,"[[4.050357, 0.0, 0.0], [0.0, -3.501182, -3.885794], [0.0, 3.501182, -3.885794]]","['Ir @ 0 0.476 0.0383', 'Ir @ 0.5 0.724 0.287', 'Ir @ 0 0.0383 0.476', 'Ir @ 0.5 0.287 0.724', 'V @ 0.5 0.212 0.212', 'V @ 0 0.55 0.55', 'V @ 0.5 0.789 0.789', 'V @ 0 0.974 0.974']"
BaZnSO,21765,171239,ABCD,"[[-3.974448, 0.0, 0.0], [0.0, 0.0, -6.157353], [-1.987224, -6.469134, 0.0]]","['Ba @ 0.392 0.75 0.216', 'Ba @ 0.608 0.25 0.784', 'O @ 0 0 0', 'O @ 0 0.5 0', 'S @ 0.306 0.25 0.388', 'S @ 0.694 0.75 0.612', 'Zn @ 0.902 0.25 0.197', 'Zn @ 0.0985 0.75 0.803']"
MgSiP2,4120,22189,ABC2,"[[5.752476, 0.0, 0.0], [0.0, 5.752476, 0.0], [-2.876238, -2.876238, 5.086067]]","['Mg @ 0 0 0', 'Mg @ 0.25 0.75 0.5', 'P @ 0.417 0.375 0.25', 'P @ 0.833 0.875 0.25', 'P @ 0.625 0.167 0.75', 'P @ 0.125 0.583 0.75', 'Si @ 0.5 0.5 0', 'Si @ 0.75 0.25 0.5']"
AlCuO2,6014,31368,ABC2,"[[2.851774, 0.0, 0.0], [-1.425887, 2.469709, 0.0], [0.0, 0.0, 11.283443]]","['Al @ 0 0 0', 'Al @ 0 0 0.5', 'Cu @ 0.333 0.667 0.25', 'Cu @ 0.667 0.333 0.75', 'O @ 0.333 0.667 0.0858', 'O @ 0.333 0.667 0.414', 'O @ 0.667 0.333 0.586', 'O @ 0.667 0.333 0.914']"
Eu2VO4,2513,9499,AB2C4,"[[0.0, 3.835407, 0.0], [3.835397, 0.0, 0.0], [-1.917698, -1.917703, -5.92609]]","['Eu @ 0.64 0.64 0.281', 'Eu @ 0.36 0.36 0.719', 'O @ 0 0.5 0', 'O @ 0.5 0 0', 'O @ 0.161 0.161 0.323', 'O @ 0.839 0.839 0.677', 'V @ 0 0 0']"
RbInTe2,13552,75346,ABC2,"[[4.464515, 4.464515, -3.745707], [4.464515, -4.464515, 3.745707], [-4.464515, -4.464515, -3.745707]]","['In @ 0.75 0.5 0.25', 'In @ 0.25 0.5 0.75', 'Rb @ 0.25 0 0.25', 'Rb @ 0.75 0 0.75', 'Te @ 0.329 0.5 0.171', 'Te @ 0.829 0.157 0.329', 'Te @ 0.171 0.843 0.671', 'Te @ 0.671 0.5 0.829']"
CeCuPb,29065,620898,ABC,"[[4.694952, 0.0, 0.0], [-2.347476, 4.065801, 0.0], [0.0, 0.0, 8.012055]]","['Ce @ 0 0 0', 'Ce @ 0 0 0.5', 'Cu @ 0.333 0.667 0.25', 'Cu @ 0.667 0.333 0.75', 'Pb @ 0.667 0.333 0.25', 'Pb @ 0.333 0.667 0.75']"
YCuP2,16397,95177,ABC2,"[[2.633399, -2.632094, 0.0], [-2.633399, -2.632094, 0.0], [0.0, 0.0, -9.745782]]","['Cu @ 0.75 0.25 0.5', 'Cu @ 0.25 0.75 0.5', 'P @ 0.75 0.25 0', 'P @ 0.25 0.75 0', 'P @ 0.75 0.75 0.345', 'P @ 0.25 0.25 0.655', 'Y @ 0.25 0.25 0.231', 'Y @ 0.75 0.75 0.769']"
NpAl2Pd5,20423,161314,AB2C5,"[[-4.161554, 0.0, 0.0], [0.0, -4.161554, 0.0], [2.080777, 2.080777, 7.480917]]","['Al @ 0.747 0.747 0.493', 'Al @ 0.253 0.253 0.507', 'Np @ 0 0 0', 'Pd @ 0.5 0.5 0', 'Pd @ 0.645 0.145 0.29', 'Pd @ 0.145 0.645 0.29', 'Pd @ 0.855 0.355 0.71', 'Pd @ 0.355 0.855 0.71']"
ErSi,30057,631134,AB,"[[7.820639, 0.0, 0.0], [0.0, 3.806595, 0.0], [0.0, 0.0, 5.641999]]","['Er @ 0.179 0.25 0.114', 'Er @ 0.679 0.25 0.386', 'Er @ 0.321 0.75 0.614', 'Er @ 0.821 0.75 0.886', 'Si @ 0.462 0.75 0.131', 'Si @ 0.962 0.75 0.369', 'Si @ 0.0382 0.25 0.631', 'Si @ 0.538 0.25 0.869']"
SiRh,8017,43240,AB,"[[4.718726, 0.0, 0.0], [0.0, 4.718726, 0.0], [0.0, 0.0, 4.718726]]","['Rh @ 0.154 0.154 0.154', 'Rh @ 0.846 0.654 0.346', 'Rh @ 0.346 0.846 0.654', 'Rh @ 0.654 0.346 0.846', 'Si @ 0.345 0.655 0.155', 'Si @ 0.655 0.155 0.345', 'Si @ 0.155 0.345 0.655', 'Si @ 0.845 0.845 0.845']"
Li3As,5152,26878,AB3,"[[4.3163, 0.0, 0.0], [-2.15815, 3.738053, 0.0], [0.0, 0.0, 7.691767]]","['As @ 0.333 0.667 0.25', 'As @ 0.667 0.333 0.75', 'Li @ 0.667 0.333 0.0852', 'Li @ 1 1 0.25', 'Li @ 0.667 0.333 0.415', 'Li @ 0.333 0.667 0.585', 'Li @ 4.01e-06 8.03e-06 0.75', 'Li @ 0.333 0.667 0.915']"
GdCuSb2,19729,153568,ABC2,"[[4.318744, 0.0, 0.0], [0.0, 4.318744, 0.0], [0.0, 0.0, 9.902572]]","['Cu @ 0.75 0.25 0.5', 'Cu @ 0.25 0.75 0.5', 'Gd @ 0.25 0.25 0.249', 'Gd @ 0.75 0.75 0.751', 'Sb @ 0.75 0.25 0', 'Sb @ 0.25 0.75 0', 'Sb @ 0.75 0.75 0.34', 'Sb @ 0.25 0.25 0.66']"
CdGa2Te4,4816,25646,AB2C4,"[[-6.233112, 0.0, 0.0], [0.0, -6.233112, 0.0], [3.116556, 3.116556, 5.999567]]","['Cd @ 0 0 0', 'Ga @ 0.5 0.5 0', 'Ga @ 0.25 0.75 0.5', 'Te @ 0.416 0.39 0.278', 'Te @ 0.862 0.888 0.278', 'Te @ 0.112 0.584 0.722', 'Te @ 0.61 0.138 0.722']"
TlCu4S3,6195,32607,AB3C4,"[[3.897621, 0.0, 0.0], [0.0, 3.897621, 0.0], [0.0, 0.0, 9.356659]]","['Cu @ 0.5 0 0.161', 'Cu @ 0 0.5 0.161', 'Cu @ 0.5 0 0.839', 'Cu @ 0 0.5 0.839', 'S @ 0 0 0', 'S @ 0.5 0.5 0.294', 'S @ 0.5 0.5 0.706', 'Tl @ 0 0 0.5']"
Na2UO4,3926,20503,AB2C4,"[[0.0, 0.0, -3.504649], [-3.073696, -4.88987, 0.0], [-3.073696, 4.88987, 0.0]]","['Na @ 0.5 1 0.5', 'Na @ 0.5 0.5 1', 'O @ 0 0.801 0.199', 'O @ 0.5 0.214 0.214', 'O @ 0.5 0.786 0.786', 'O @ 0 0.199 0.801', 'U @ 0 0 0']"
HgPd,7236,40321,AB,"[[5.281445, 0.0, 0.0], [0.0, 5.281445, 0.0], [0.0, 0.0, 5.281445]]","['Hg @ 0.156 0.156 0.156', 'Hg @ 0.844 0.656 0.344', 'Hg @ 0.344 0.844 0.656', 'Hg @ 0.656 0.344 0.844', 'Pd @ 0.347 0.653 0.153', 'Pd @ 0.653 0.153 0.347', 'Pd @ 0.153 0.347 0.653', 'Pd @ 0.847 0.847 0.847']"
CsLuS2,27455,602878,ABC2,"[[4.017251, 0.0, 0.0], [-2.008626, 3.47901, 0.0], [0.0, 0.0, 15.972459]]","['Cs @ 0.333 0.667 0.25', 'Cs @ 0.667 0.333 0.75', 'Lu @ 0 0 0', 'Lu @ 0 0 0.5', 'S @ 0.667 0.333 0.0898', 'S @ 0.667 0.333 0.41', 'S @ 0.333 0.667 0.59', 'S @ 0.333 0.667 0.91']"
YCuSb2,19732,153572,ABC2,"[[4.31067, 0.0, 0.0], [0.0, 4.31067, 0.0], [0.0, 0.0, 9.867916]]","['Cu @ 0.75 0.25 0.5', 'Cu @ 0.25 0.75 0.5', 'Sb @ 0.75 0.25 0', 'Sb @ 0.25 0.75 0', 'Sb @ 0.75 0.75 0.338', 'Sb @ 0.25 0.25 0.662', 'Y @ 0.25 0.25 0.249', 'Y @ 0.75 0.75 0.751']"
SrTl2Pd,21026,165577,ABC2,"[[4.552968, 0.0, 0.0], [2.276484, 5.563639, 0.0], [0.0, 0.0, 8.263388]]","['Pd @ 0.718 0.563 0.25', 'Pd @ 0.282 0.437 0.75', 'Sr @ 0.435 0.13 0.25', 'Sr @ 0.565 0.87 0.75', 'Tl @ 0.146 0.707 0.0514', 'Tl @ 0.146 0.707 0.449', 'Tl @ 0.854 0.293 0.551', 'Tl @ 0.854 0.293 0.949']"
V3Si,4182,22412,AB3,"[[4.681076, 0.0, 0.0], [0.0, 4.681076, 0.0], [0.0, 0.0, 4.681076]]","['Si @ 0 0 0', 'Si @ 0.5 0.5 0.5', 'V @ 0.5 0.25 0', 'V @ 0.5 0.75 0', 'V @ 0 0.5 0.25', 'V @ 0.25 0 0.5', 'V @ 0.75 0 0.5', 'V @ 0 0.5 0.75']"
EuBi2BrO4,16077,92414,ABC2D4,"[[3.899464, 0.0, 0.0], [0.0, 3.899464, 0.0], [0.0, 0.0, 9.300058]]","['Bi @ 0.5 0.5 0.274', 'Bi @ 0.5 0.5 0.726', 'Br @ 0 0 0.5', 'Eu @ 0 0 0', 'O @ 0.5 0 0.163', 'O @ 0 0.5 0.163', 'O @ 0.5 0 0.837', 'O @ 0 0.5 0.837']"
TmBi2IO4,16097,92435,ABC2D4,"[[3.885195, 0.0, 0.0], [0.0, 3.885195, 0.0], [0.0, 0.0, 9.549539]]","['Bi @ 0.5 0.5 0.257', 'Bi @ 0.5 0.5 0.743', 'I @ 0 0 0.5', 'O @ 0.5 0 0.139', 'O @ 0 0.5 0.139', 'O @ 0.5 0 0.861', 'O @ 0 0.5 0.861', 'Tm @ 0 0 0']"
TiCu3,18698,107712,AB3,"[[5.290214, 0.0, 0.0], [0.0, 4.307902, 0.0], [0.0, 0.0, 4.451837]]","['Cu @ 0.997 0.25 0.159', 'Cu @ 0.503 0.25 0.159', 'Cu @ 0.25 0.75 0.327', 'Cu @ 0.75 0.25 0.673', 'Cu @ 0.00309 0.75 0.841', 'Cu @ 0.497 0.75 0.841', 'Ti @ 0.75 0.75 0.348', 'Ti @ 0.25 0.25 0.652']"
Na3Sb,5156,26882,AB3,"[[5.29755, 0.0, 0.0], [-2.648775, 4.587916, 0.0], [0.0, 0.0, 9.406625]]","['Na @ 0.667 0.333 0.083', 'Na @ 1 1 0.25', 'Na @ 0.667 0.333 0.417', 'Na @ 0.333 0.667 0.583', 'Na @ 3.27e-06 6.54e-06 0.75', 'Na @ 0.333 0.667 0.917', 'Sb @ 0.333 0.667 0.25', 'Sb @ 0.667 0.333 0.75']"
SiOs,3181,15692,AB,"[[4.786845, 0.0, 0.0], [0.0, 4.786845, 0.0], [0.0, 0.0, 4.786845]]","['Os @ 0.123 0.123 0.123', 'Os @ 0.877 0.623 0.377', 'Os @ 0.377 0.877 0.623', 'Os @ 0.623 0.377 0.877', 'Si @ 0.336 0.664 0.164', 'Si @ 0.664 0.164 0.336', 'Si @ 0.164 0.336 0.664', 'Si @ 0.836 0.836 0.836']"
NdMnSi2,15329,85927,ABC2,"[[0.0, 0.0, 3.984946], [4.060037, 0.0, 0.0], [2.030018, 8.772843, 0.0]]","['Mn @ 0.75 0.75 0.5', 'Mn @ 0.25 0.25 0.5', 'Nd @ 0.25 0.899 0.203', 'Nd @ 0.75 0.101 0.797', 'Si @ 0.75 0.463 0.0731', 'Si @ 0.75 0.322 0.356', 'Si @ 0.25 0.678 0.644', 'Si @ 0.25 0.537 0.927']"
BaS3,4377,23637,AB3,"[[6.951599, 0.0, 0.0], [0.0, 6.951599, 0.0], [0.0, 0.0, 4.206659]]","['Ba @ 0 0 0', 'Ba @ 0.5 0.5 0', 'S @ 0 0.5 0.208', 'S @ 0.821 0.321 0.474', 'S @ 0.179 0.679 0.474', 'S @ 0.321 0.179 0.526', 'S @ 0.679 0.821 0.526', 'S @ 0.5 0 0.792']"
CaIn2Pd,24954,408881,ABC2,"[[4.478205, 0.0, 0.0], [2.239103, 5.229631, 0.0], [0.0, 0.0, 7.890149]]","['Ca @ 0.935 0.131 0.25', 'Ca @ 0.0655 0.869 0.75', 'In @ 0.644 0.712 0.0531', 'In @ 0.644 0.712 0.447', 'In @ 0.356 0.288 0.553', 'In @ 0.356 0.288 0.947', 'Pd @ 0.218 0.564 0.25', 'Pd @ 0.782 0.436 0.75']"
Ti2CdC,7917,42924,ABC2,"[[3.09973, 0.0, 0.0], [-1.549865, 2.684434, 0.0], [0.0, 0.0, 14.513396]]","['C @ 0 0 0', 'C @ 0 0 0.5', 'Cd @ 0.667 0.333 0.25', 'Cd @ 0.333 0.667 0.75', 'Ti @ 0.333 0.667 0.0777', 'Ti @ 0.333 0.667 0.422', 'Ti @ 0.667 0.333 0.578', 'Ti @ 0.667 0.333 0.922']"
InNi3,19458,151196,AB3,"[[5.334318, 0.0, 0.0], [-2.667159, 4.618558, 0.0], [0.0, 0.0, 4.217043]]","['In @ 0.333 0.667 0.25', 'In @ 0.667 0.333 0.75', 'Ni @ 0.313 0.157 0.25', 'Ni @ 0.843 0.157 0.25', 'Ni @ 0.843 0.687 0.25', 'Ni @ 0.157 0.313 0.75', 'Ni @ 0.157 0.843 0.75', 'Ni @ 0.687 0.843 0.75']"
Na3P,5158,26884,AB3,"[[4.93273, 0.0, 0.0], [-2.466365, 4.271984, 0.0], [0.0, 0.0, 8.77887]]","['Na @ 0.667 0.333 0.0805', 'Na @ 1 1 0.25', 'Na @ 0.667 0.333 0.42', 'Na @ 0.333 0.667 0.58', 'Na @ 1.17e-06 2.34e-06 0.75', 'Na @ 0.333 0.667 0.92', 'P @ 0.333 0.667 0.25', 'P @ 0.667 0.333 0.75']"
LiBO2,6426,34256,ABC2,"[[-4.18579, 0.0, 0.0], [0.0, -4.18579, 0.0], [2.092895, 2.092895, 3.243866]]","['B @ 0 0 0', 'B @ 0.25 0.75 0.5', 'Li @ 0.5 0.5 0', 'Li @ 0.75 0.25 0.5', 'O @ 0.285 0.375 0.25', 'O @ 0.965 0.875 0.25', 'O @ 0.625 0.0346 0.75', 'O @ 0.125 0.715 0.75']"
Sc3In,3261,15908,AB3,"[[6.398151, 0.0, 0.0], [-3.199075, 5.54096, 0.0], [0.0, 0.0, 5.198564]]","['In @ 0.333 0.667 0.25', 'In @ 0.667 0.333 0.75', 'Sc @ 0.337 0.168 0.25', 'Sc @ 0.832 0.168 0.25', 'Sc @ 0.832 0.663 0.25', 'Sc @ 0.168 0.337 0.75', 'Sc @ 0.168 0.832 0.75', 'Sc @ 0.663 0.832 0.75']"
V2PC,5712,29284,ABC2,"[[3.067527, 0.0, 0.0], [-1.533764, 2.656519, 0.0], [0.0, 0.0, 10.877762]]","['C @ 0 0 0', 'C @ 0 0 0.5', 'P @ 0.667 0.333 0.25', 'P @ 0.333 0.667 0.75', 'V @ 0.333 0.667 0.098', 'V @ 0.333 0.667 0.402', 'V @ 0.667 0.333 0.598', 'V @ 0.667 0.333 0.902']"
Na2AsAu,4251,23254,ABC2,"[[4.409259, -3.54999, 0.0], [-4.409259, -3.54999, 0.0], [0.0, 0.0, -5.759267]]","['As @ 0.206 0.206 0.25', 'As @ 0.794 0.794 0.75', 'Au @ 0.5 0.5 0', 'Au @ 0.5 0.5 0.5', 'Na @ 0.667 0.028 0.25', 'Na @ 0.028 0.667 0.25', 'Na @ 0.972 0.333 0.75', 'Na @ 0.333 0.972 0.75']"
SmMnSbO,26699,419357,ABCD,"[[4.184103, 0.0, 0.0], [0.0, 4.184103, 0.0], [0.0, 0.0, 9.565945]]","['Mn @ 0.75 0.25 0.5', 'Mn @ 0.25 0.75 0.5', 'O @ 0.75 0.25 0', 'O @ 0.25 0.75 0', 'Sb @ 0.75 0.75 0.305', 'Sb @ 0.25 0.25 0.695', 'Sm @ 0.25 0.25 0.111', 'Sm @ 0.75 0.75 0.889']"
DySi2Ni,15306,85839,ABC2,"[[0.0, 0.0, 3.965915], [3.976747, 0.0, 0.0], [1.988374, 8.200323, 0.0]]","['Dy @ 0.25 0.895 0.211', 'Dy @ 0.75 0.105 0.789', 'Ni @ 0.75 0.323 0.355', 'Ni @ 0.25 0.677 0.645', 'Si @ 0.75 0.46 0.0795', 'Si @ 0.25 0.25 0.499', 'Si @ 0.75 0.75 0.501', 'Si @ 0.25 0.54 0.92']"
ScHg3,17428,104343,AB3,"[[6.391316, 0.0, 0.0], [-3.195658, 5.535186, 0.0], [0.0, 0.0, 4.835662]]","['Hg @ 0.339 0.17 0.25', 'Hg @ 0.83 0.17 0.25', 'Hg @ 0.83 0.661 0.25', 'Hg @ 0.17 0.339 0.75', 'Hg @ 0.17 0.83 0.75', 'Hg @ 0.661 0.83 0.75', 'Sc @ 0.333 0.667 0.25', 'Sc @ 0.667 0.333 0.75']"
Ti3O,4353,23575,AB3,"[[0.0, 0.0, 4.897544], [5.081399, 0.0, 0.0], [-2.540699, 4.400621, 0.0]]","['O @ 0 0 0', 'O @ 0.5 0 0', 'Ti @ 0.25 0.332 0', 'Ti @ 0.75 0.668 0', 'Ti @ 0.25 1 0.332', 'Ti @ 0.75 0.332 0.332', 'Ti @ 0.75 7.62e-07 0.668', 'Ti @ 0.25 0.668 0.668']"
Na3SbS4,8514,44707,AB3C4,"[[3.597286, 3.597286, -3.597286], [3.597286, -3.597286, 3.597286], [-3.597286, -3.597286, -3.597286]]","['Na @ 0.5 0.5 0', 'Na @ 0.5 0 0.5', 'Na @ 0 0.5 0.5', 'S @ 0.62 0 0', 'S @ 0 0.62 0', 'S @ 0.38 0.38 0.38', 'S @ 0 0 0.62', 'Sb @ 0 0 0']"
KEuCu2Te4,24146,280193,ABC2D4,"[[4.405551, 0.0, 0.0], [0.0, 4.405551, 0.0], [0.0, 0.0, 11.388859]]","['Cu @ 0.5 0 0.234', 'Cu @ 0 0.5 0.234', 'Eu @ 0 0 0.00122', 'K @ 0.5 0.5 0.51', 'Te @ 0.5 0.5 0.0911', 'Te @ 0 0 0.362', 'Te @ 0.5 0 0.772', 'Te @ 0 0.5 0.772']"
SmSi2Ni,31318,658588,ABC2,"[[0.0, 0.0, 4.019966], [4.082081, 0.0, 0.0], [2.041041, 8.192432, 0.0]]","['Ni @ 0.75 0.32 0.36', 'Ni @ 0.25 0.68 0.64', 'Si @ 0.75 0.46 0.081', 'Si @ 0.75 0.75 0.5', 'Si @ 0.25 0.25 0.5', 'Si @ 0.25 0.54 0.919', 'Sm @ 0.25 0.894 0.212', 'Sm @ 0.75 0.106 0.788']"
CaZnSO,23081,245309,ABCD,"[[3.750203, 0.0, 0.0], [-1.875102, 3.24786, 0.0], [0.0, 0.0, 11.438649]]","['Ca @ 0.333 0.667 0.27', 'Ca @ 0.667 0.333 0.77', 'O @ 1 1 0.333', 'O @ 4.62e-06 9.24e-06 0.833', 'S @ 0.667 0.333 0.0841', 'S @ 0.333 0.667 0.584', 'Zn @ 4.62e-06 9.24e-06 0.000753', 'Zn @ 1 1 0.501']"
SnP3,3387,16293,AB3,"[[-3.732605, 2.15502, 3.551811], [0.0, 4.310041, -3.551811], [-3.732605, -2.15502, -3.551811]]","['P @ 0.798 0.746 0.202', 'P @ 0.254 0.202 0.202', 'P @ 0.202 0.798 0.254', 'P @ 0.798 0.202 0.746', 'P @ 0.202 0.254 0.798', 'P @ 0.746 0.798 0.798', 'Sn @ 0.744 0.256 0.256', 'Sn @ 0.256 0.744 0.744']"
Cu3Sn,17164,103103,AB3,"[[5.54373, 0.0, 0.0], [0.0, 4.323778, 0.0], [0.0, 0.0, 4.783973]]","['Cu @ 0.253 0.5 0.155', 'Cu @ 0.747 0.5 0.155', 'Cu @ 0.5 0 0.302', 'Cu @ 0 0.5 0.698', 'Cu @ 0.247 0 0.845', 'Cu @ 0.753 0 0.845', 'Sn @ 0 0 0.338', 'Sn @ 0.5 0.5 0.662']"
LaMnSbO,26697,419355,ABCD,"[[4.28741, 0.0, 0.0], [0.0, 4.28741, 0.0], [0.0, 0.0, 9.628002]]","['La @ 0.25 0.25 0.117', 'La @ 0.75 0.75 0.883', 'Mn @ 0.75 0.25 0.5', 'Mn @ 0.25 0.75 0.5', 'O @ 0.75 0.25 0', 'O @ 0.25 0.75 0', 'Sb @ 0.75 0.75 0.311', 'Sb @ 0.25 0.25 0.689']"
CrSi,3602,16837,AB,"[[4.590043, 0.0, 0.0], [0.0, 4.590043, 0.0], [0.0, 0.0, 4.590043]]","['Cr @ 0.138 0.138 0.138', 'Cr @ 0.862 0.638 0.362', 'Cr @ 0.362 0.862 0.638', 'Cr @ 0.638 0.362 0.862', 'Si @ 0.347 0.653 0.153', 'Si @ 0.653 0.153 0.347', 'Si @ 0.153 0.347 0.653', 'Si @ 0.847 0.847 0.847']"
Na3Bi,5155,26881,AB3,"[[5.384076, 0.0, 0.0], [-2.692038, 4.662829, 0.0], [0.0, 0.0, 9.559514]]","['Bi @ 0.333 0.667 0.25', 'Bi @ 0.667 0.333 0.75', 'Na @ 0.667 0.333 0.0829', 'Na @ 1 1 0.25', 'Na @ 0.667 0.333 0.417', 'Na @ 0.333 0.667 0.583', 'Na @ 2.14e-06 4.29e-06 0.75', 'Na @ 0.333 0.667 0.917']"
GeS,1877,1256,AB,"[[4.336437, 0.0, 0.0], [0.0, 10.557584, 0.0], [0.0, 0.0, 3.678674]]","['Ge @ 0.127 0.122 0.25', 'Ge @ 0.373 0.622 0.25', 'Ge @ 0.627 0.378 0.75', 'Ge @ 0.873 0.878 0.75', 'S @ 0.999 0.35 0.25', 'S @ 0.501 0.85 0.25', 'S @ 0.499 0.15 0.75', 'S @ 0.00119 0.65 0.75']"
SiIr3,8189,43680,AB3,"[[5.279525, 0.0, 0.0], [0.0, 5.279525, 0.0], [-2.639762, -2.639762, 4.025154]]","['Ir @ 0.315 0.185 0', 'Ir @ 0.815 0.315 0', 'Ir @ 0.185 0.685 0', 'Ir @ 0.685 0.815 0', 'Ir @ 0.25 0.25 0.5', 'Ir @ 0.75 0.75 0.5', 'Si @ 0.75 0.25 0.5', 'Si @ 0.25 0.75 0.5']"
SrS3,4378,23638,AB3,"[[0.0, 4.045374, -3.571347], [0.0, -4.045374, -3.571347], [-7.00561, 0.0, 0.0]]","['S @ 0.464 0.464 0', 'S @ 0.475 0.805 0.141', 'S @ 0.975 0.305 0.359', 'S @ 0.964 0.964 0.5', 'S @ 0.305 0.975 0.641', 'S @ 0.805 0.475 0.859', 'Sr @ 0.000146 0.000146 0', 'Sr @ 0.5 0.5 0.5']"
GdBi2ClO4,16065,92402,ABC2D4,"[[3.881845, 0.0, 0.0], [0.0, 3.881845, 0.0], [0.0, 0.0, 8.921491]]","['Bi @ 0.5 0.5 0.283', 'Bi @ 0.5 0.5 0.717', 'Cl @ 0 0 0.5', 'Gd @ 0 0 0', 'O @ 0.5 0 0.157', 'O @ 0 0.5 0.157', 'O @ 0.5 0 0.843', 'O @ 0 0.5 0.843']"
MnSi,3603,16838,AB,"[[4.507955, 0.0, 0.0], [0.0, 4.507955, 0.0], [0.0, 0.0, 4.507955]]","['Mn @ 0.137 0.137 0.137', 'Mn @ 0.863 0.637 0.363', 'Mn @ 0.363 0.863 0.637', 'Mn @ 0.637 0.363 0.863', 'Si @ 0.345 0.655 0.155', 'Si @ 0.655 0.155 0.345', 'Si @ 0.155 0.345 0.655', 'Si @ 0.845 0.845 0.845']"
TmAu3,28227,612433,AB3,"[[6.051265, 0.0, 0.0], [0.0, 4.987106, 0.0], [0.0, 0.0, 5.112517]]","['Au @ 0.995 0.25 0.16', 'Au @ 0.505 0.25 0.16', 'Au @ 0.25 0.75 0.339', 'Au @ 0.75 0.25 0.661', 'Au @ 0.00463 0.75 0.84', 'Au @ 0.495 0.75 0.84', 'Tm @ 0.75 0.75 0.345', 'Tm @ 0.25 0.25 0.655']"
Zn7Mo,19217,130003,AB7,"[[3.884432, -3.884432, 0.0], [-3.884432, 0.0, -3.884432], [3.884432, 3.884432, 0.0]]","['Mo @ 0 0 0', 'Zn @ 0.5 0 0', 'Zn @ 0 0.5 0', 'Zn @ 0.5 0.5 0', 'Zn @ 0.5 0 0.5', 'Zn @ 0 0 0.5', 'Zn @ 0 0.5 0.5', 'Zn @ 0.5 0.5 0.5']"
TbAu3,28224,612380,AB3,"[[6.153639, 0.0, 0.0], [0.0, 5.038966, 0.0], [0.0, 0.0, 5.134211]]","['Au @ 0.993 0.25 0.16', 'Au @ 0.507 0.25 0.16', 'Au @ 0.25 0.75 0.333', 'Au @ 0.75 0.25 0.667', 'Au @ 0.00704 0.75 0.84', 'Au @ 0.493 0.75 0.84', 'Tb @ 0.75 0.75 0.345', 'Tb @ 0.25 0.25 0.655']"
Li3Sb,5153,26879,AB3,"[[4.630589, 0.0, 0.0], [-2.315294, 4.010204, 0.0], [0.0, 0.0, 8.209508]]","['Li @ 0.667 0.333 0.0877', 'Li @ 1 1 0.25', 'Li @ 0.667 0.333 0.412', 'Li @ 0.333 0.667 0.588', 'Li @ 7.48e-06 1.5e-05 0.75', 'Li @ 0.333 0.667 0.912', 'Sb @ 0.333 0.667 0.25', 'Sb @ 0.667 0.333 0.75']"
RuCl3,4084,22093,AB3,"[[6.195643, 0.0, 0.0], [-3.097822, 5.365584, 0.0], [0.0, 0.0, 5.679354]]","['Cl @ 0.305 0.999 0.24', 'Cl @ 0.000862 0.305 0.24', 'Cl @ 0.695 0.695 0.24', 'Cl @ 0.695 0.999 0.74', 'Cl @ 0.305 0.305 0.74', 'Cl @ 0.000862 0.695 0.74', 'Ru @ 0 0 0.99', 'Ru @ 0 0 0.49']"
VCr2Te4,29599,626901,AB2C4,"[[0.0, 3.990595, 0.0], [3.307874, 0.0, -6.124478], [-6.970899, -1.995298, 0.033346]]","['Cr @ 0.741 0.723 0.483', 'Cr @ 0.259 0.277 0.517', 'Te @ 0.12 0.452 0.239', 'Te @ 0.631 0.97 0.262', 'Te @ 0.369 0.0302 0.738', 'Te @ 0.88 0.548 0.761', 'V @ 0 0 0']"
ZrTiF6,16339,94456,ABC6,"[[4.044956, -4.044956, 0.0], [-4.044956, 0.0, -4.044956], [4.044956, 4.044956, 0.0]]","['F @ 0.747 0 0.253', 'F @ 0.253 0 0.253', 'F @ 0.253 0.505 0.253', 'F @ 0.747 0 0.747', 'F @ 0.253 0 0.747', 'F @ 0.747 0.495 0.747', 'Ti @ 0.5 0 0.5', 'Zr @ 0 0 0']"
